project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB3j00a1E-sk779-,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2011-07-06 05:24:41,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-httpd/src/main/java/com/google/gerrit/httpd/rpc/account/GroupDetailHandler.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBkL00a1E-sk77tA,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2011-07-06 05:24:41,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/account/GroupMembersFactory.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBkL00a1E-sk77s-,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2011-07-06 05:24:41,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/account/GroupMembersFactory.java,91.0,91.0,54.0,63.0,d4d9a439d1f23d7bf44488b64ecc371a,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBkL00a1E-sk77s_,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2011-07-06 05:24:41,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/account/GroupMembersFactory.java,106.0,106.0,44.0,53.0,1da6b6cf2eb250245bcc9899f0a1a615,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZx00a1E-sk77kB,CODE_SMELL,squid:ModifiersOrderCheck,MINOR,OPEN,,2,2,convention,2011-07-06 05:24:41,2011-07-15 12:26:36,,Reorder the modifiers to comply with the Java Language Specification.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/AddReviewer.java,49.0,49.0,15.0,21.0,b0058fad04cae150beeaf9f11f466dbd,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZx00a1E-sk77kC,CODE_SMELL,squid:ModifiersOrderCheck,MINOR,OPEN,,2,2,convention,2011-07-06 05:24:41,2011-07-15 12:26:36,,Reorder the modifiers to comply with the Java Language Specification.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/AddReviewer.java,50.0,50.0,15.0,21.0,d81600f66d08821187338ef56d5026d2,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZx00a1E-sk77kD,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,32,32,brain-overload,2011-07-06 05:24:41,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 42 to the 15 allowed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/AddReviewer.java,102.0,102.0,24.0,28.0,409587b57dd03f6cced8ec2f5ad9f92d,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZx00a1E-sk77j-,CODE_SMELL,squid:S135,MINOR,OPEN,,140,140,brain-overload,2011-07-06 05:24:41,2011-07-15 12:26:36,,Reduce the total number of break and continue statements in this loop to use at most one.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/AddReviewer.java,107.0,107.0,4.0,7.0,c06e6b56e11db82e9912288803c8d737,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZx00a1E-sk77kA,CODE_SMELL,squid:S1155,MINOR,OPEN,,2,2,clumsy,2011-07-06 05:24:41,2011-07-15 12:26:36,,Use isEmpty() to check whether the collection is empty or not.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/AddReviewer.java,127.0,127.0,31.0,50.0,addc1ff58f602a91abfa0f665fe61773,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCKk00a1E-sk78OV,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2011-07-04 14:23:20,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""block "" 3 times.",gerrit:gerrit-common/src/main/java/com/google/gerrit/common/data/PermissionRule.java,166.0,166.0,17.0,25.0,2351d4f2eb73975102600bebd0012bdf,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBe400a1E-sk77o-,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,23,23,brain-overload,2011-07-04 14:23:20,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 33 to the 15 allowed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/project/PermissionCollection.java,67.0,67.0,25.0,31.0,0dc7243bcdcb7b43ffe2916042a8c977,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBe400a1E-sk77pB,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2011-07-04 14:23:20,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/project/PermissionCollection.java,102.0,102.0,51.0,61.0,881f894e1eecf30c0877d1d6b42f8dfb,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBfU00a1E-sk77pe,CODE_SMELL,squid:UselessImportCheck,MINOR,OPEN,,2,2,unused,2011-07-04 14:23:20,2011-07-15 12:26:36,,Remove this unused import 'com.google.gerrit.common.data.PermissionRule.Action'.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/project/ProjectControl.java,22.0,22.0,0.0,59.0,01ae372c6c3a25bd2ab7174e7cfea975,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBzo00a1E-sk776M,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,18,18,design,2011-07-04 14:23:20,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""refs/heads/master"" 8 times.",gerrit:gerrit-server/src/test/java/com/google/gerrit/server/project/RefControlTest.java,85.0,85.0,19.0,38.0,b2425cc5467d190ae7385c4e1a2ae510,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBzo00a1E-sk776N,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,14,14,design,2011-07-04 14:23:20,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""refs/heads/*"" 6 times.",gerrit:gerrit-server/src/test/java/com/google/gerrit/server/project/RefControlTest.java,158.0,158.0,35.0,49.0,ed7258005239d52546c99cbaa9aad313,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBzo00a1E-sk776H,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2011-07-04 14:23:20,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""Code-Review"" 3 times.",gerrit:gerrit-server/src/test/java/com/google/gerrit/server/project/RefControlTest.java,235.0,235.0,25.0,38.0,012fcbfa107bedfecd91265daca087e4,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBr700a1E-sk77zO,CODE_SMELL,squid:UselessImportCheck,MINOR,OPEN,,2,2,unused,2011-06-30 12:34:00,2011-07-15 12:26:36,,Remove this unused import 'com.google.gerrit.common.data.PermissionRule.Action'.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/schema/Schema_53.java,33.0,33.0,0.0,59.0,01ae372c6c3a25bd2ab7174e7cfea975,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBr700a1E-sk77zg,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,48,48,brain-overload,2011-06-30 12:34:00,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 58 to the 15 allowed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/schema/Schema_53.java,272.0,272.0,15.0,28.0,aad7bcb116fa69de11fa90177c366fdf,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBzo00a1E-sk776Q,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,34,34,design,2011-06-30 12:34:00,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""refs/*"" 16 times.",gerrit:gerrit-server/src/test/java/com/google/gerrit/server/project/RefControlTest.java,63.0,63.0,31.0,39.0,914234b774450fbc683e0f638693b6d9,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCbB00a1E-sk78ZT,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,30,30,pitfall,2011-06-29 20:08:22,2011-07-15 12:26:36,,2 duplicated blocks of code must be removed.,gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/Dispatcher.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCSy00a1E-sk78UC,CODE_SMELL,squid:S4165,MAJOR,OPEN,,5,5,redundant,2011-06-29 20:08:22,2011-07-15 12:26:36,,"Remove this useless assignment; ""parentPatchTable"" already holds the assigned value along all execution paths.",gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/ui/PatchLink.java,47.0,47.0,4.0,44.0,c02b9c333720d3994f55ef72d9cca8c4,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBsp00a1E-sk77z3,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2011-06-29 20:08:22,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/schema/Schema_58.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBsp00a1E-sk77z2,CODE_SMELL,squid:S00101,MINOR,OPEN,,5,5,convention,2011-06-29 20:08:22,2011-07-15 12:26:36,,Rename this class name to match the regular expression '^[A-Z][a-zA-Z0-9]*$'.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/schema/Schema_58.java,20.0,20.0,13.0,22.0,444b95ced5f242710e6994e12c294ebc,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk774A,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2011-06-28 00:39:29,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk7734,CODE_SMELL,squid:S00101,MINOR,OPEN,,5,5,convention,2011-06-28 00:39:29,2011-07-15 12:26:36,,Rename this class name to match the regular expression '^[A-Z][a-zA-Z0-9]*$'.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,46.0,46.0,13.0,32.0,6a2acefecb18f37190d4fb007bf2a738,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk7735,CODE_SMELL,squid:S00101,MINOR,OPEN,,5,5,convention,2011-06-28 00:39:29,2011-07-15 12:26:36,,Rename this class name to match the regular expression '^[A-Z][a-zA-Z0-9]*$'.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,92.0,92.0,29.0,52.0,c800d9b7f9543c1dbc9dae6a23da1936,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk7739,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,7,7,brain-overload,2011-06-28 00:39:29,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,94.0,94.0,21.0,25.0,e238c9e3c534e4ce316215cd804170b0,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk7736,CODE_SMELL,squid:S00101,MINOR,OPEN,,5,5,convention,2011-06-28 00:39:29,2011-07-15 12:26:36,,Rename this class name to match the regular expression '^[A-Z][a-zA-Z0-9]*$'.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,135.0,135.0,29.0,51.0,8df02769b7889c7edc6a3256b9b4af73,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk7737,CODE_SMELL,squid:S00101,MINOR,OPEN,,5,5,convention,2011-06-28 00:39:29,2011-07-15 12:26:36,,Rename this class name to match the regular expression '^[A-Z][a-zA-Z0-9]*$'.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,142.0,142.0,29.0,52.0,2f6f26bd5bc1699771c1e62f271de9d9,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBxf00a1E-sk773-,CODE_SMELL,squid:SwitchLastCaseIsDefaultCheck,CRITICAL,OPEN,,5,5,"cert,cwe",2011-06-28 00:39:29,2011-07-15 12:26:36,,Add a default case to this switch.,gerrit:gerrit-server/src/main/java/gerrit/PRED_commit_delta_4.java,158.0,158.0,4.0,10.0,5aeacecddbdde97ae44ed0363d93f88a,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB2r00a1E-sk779Y,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,20,20,pitfall,2011-06-27 23:05:37,2011-07-15 12:26:36,,1 duplicated blocks of code must be removed.,gerrit:gerrit-httpd/src/main/java/com/google/gerrit/httpd/rpc/changedetail/AbandonChange.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrB2v00a1E-sk779b,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,20,20,pitfall,2011-06-27 23:05:37,2011-07-15 12:26:36,,1 duplicated blocks of code must be removed.,gerrit:gerrit-httpd/src/main/java/com/google/gerrit/httpd/rpc/changedetail/RestoreChange.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBul00a1E-sk771d,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,30,30,pitfall,2011-06-27 23:05:37,2011-07-15 12:26:36,,2 duplicated blocks of code must be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/ChangeUtil.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBi-00a1E-sk77sN,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,20,20,pitfall,2011-06-27 23:05:37,2011-07-15 12:26:36,,1 duplicated blocks of code must be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/mail/AbandonedSender.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBh000a1E-sk77rS,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,20,20,pitfall,2011-06-27 23:05:37,2011-07-15 12:26:36,,1 duplicated blocks of code must be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/mail/RestoredSender.java,,,,,,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBh000a1E-sk77rT,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2011-06-27 23:05:37,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/mail/RestoredSender.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCbB00a1E-sk78Zc,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,7,7,brain-overload,2011-06-27 20:54:08,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/Dispatcher.java,155.0,155.0,22.0,28.0,031a49cf32f40a32897424d7967c63e2,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBeZ00a1E-sk77os,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,47,47,brain-overload,2011-06-27 18:02:18,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 57 to the 15 allowed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/PushOp.java,284.0,284.0,32.0,47.0,3d23a3300b80dace49d92e334a5771de,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcS00a1E-sk77mD,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,12,12,design,2011-06-27 18:02:18,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""remote"" 5 times.",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/PushReplication.java,205.0,205.0,66.0,74.0,f682f115412a25963e8db196f35d703d,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcS00a1E-sk77mT,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,6,6,brain-overload,2011-06-27 18:02:18,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 16 to the 15 allowed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/PushReplication.java,414.0,414.0,9.0,17.0,ab126bff39f359510217c5dfc4239ef1,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcS00a1E-sk77mR,CODE_SMELL,squid:S3626,MINOR,OPEN,,1,1,"clumsy,redundant",2011-06-27 18:02:18,2011-07-15 12:26:36,,Remove this redundant jump.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/PushReplication.java,451.0,451.0,14.0,21.0,505b97969baa28c3f607a38ee02f4f2d,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBcS00a1E-sk77mS,CODE_SMELL,squid:S3626,MINOR,OPEN,,1,1,"clumsy,redundant",2011-06-27 18:02:18,2011-07-15 12:26:36,,Remove this redundant jump.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/git/PushReplication.java,456.0,456.0,12.0,19.0,505b97969baa28c3f607a38ee02f4f2d,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jX,CODE_SMELL,squid:S1135,INFO,OPEN,,,,cwe,2011-06-27 17:27:25,2011-07-15 12:26:36,,Complete the task associated to this TODO comment.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,110.0,110.0,0.0,38.0,c68a7d1ae12e6f422581a9e212f177bd,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jZ,CODE_SMELL,squid:S1135,INFO,OPEN,,,,cwe,2011-06-27 17:27:25,2011-07-15 12:26:36,,Complete the task associated to this TODO comment.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,235.0,235.0,0.0,45.0,9eff50ea2fbc741f650e920c54756b70,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77ja,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,7,7,brain-overload,2011-06-27 17:27:25,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,240.0,240.0,27.0,36.0,c8357c114db83ea4cfc512765c7bf8a1,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jb,CODE_SMELL,squid:S2293,MINOR,OPEN,,1,1,clumsy,2011-06-27 17:27:25,2011-07-15 12:26:36,,"Replace the type specification in this constructor call with the diamond operator (""<>""). (sonar.java.source not set. Assuming 7 or greater.)",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,279.0,279.0,52.0,70.0,e5744cdff228a65c910e8dc1991c3bf0,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jc,CODE_SMELL,squid:S2864,MAJOR,OPEN,,5,5,performance,2011-06-27 17:27:25,2011-07-15 12:26:36,,"Iterate over the ""entrySet"" instead of the ""keySet"".",gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,280.0,280.0,8.0,11.0,76967cfc64d6d2accff5788b0407d6c6,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jU,CODE_SMELL,squid:ForLoopCounterChangedCheck,MAJOR,OPEN,,10,10,pitfall,2011-06-27 17:27:25,2011-07-15 12:26:36,,Refactor the code in order to not assign to this loop counter from within the loop body.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,304.0,304.0,12.0,13.0,0dd578d50cfa4265d49d2164f357a42b,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jd,CODE_SMELL,squid:S1871,MAJOR,OPEN,,10,10,"design,suspicious",2011-06-27 17:27:25,2011-07-15 12:26:36,,This branch's code block is the same as the block for the branch on line 319.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,331.0,335.0,17.0,11.0,b7a59d64b78ea73030ec182df66dad48,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrBZG00a1E-sk77jV,CODE_SMELL,squid:ForLoopCounterChangedCheck,MAJOR,OPEN,,10,10,pitfall,2011-06-27 17:27:25,2011-07-15 12:26:36,,Refactor the code in order to not assign to this loop counter from within the loop body.,gerrit:gerrit-server/src/main/java/com/google/gerrit/server/patch/PatchListLoader.java,337.0,337.0,10.0,11.0,294e0acbee97650e1c4eb5bf1167b0dc,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCbB00a1E-sk78ZY,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,12,12,design,2011-06-27 17:26:50,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""/admin/groups/"" 5 times.",gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/Dispatcher.java,112.0,112.0,11.0,27.0,3f8252fe302ad5486e444a0956ae40ce,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCbB00a1E-sk78ZU,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,8,8,design,2011-06-27 17:26:50,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""/admin/groups/uuid-"" 3 times.",gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/Dispatcher.java,120.0,120.0,11.0,32.0,5db61caa398f8a8cd59afb40c85e2616,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCbB00a1E-sk78ZW,CODE_SMELL,squid:S1192,CRITICAL,OPEN,,10,10,design,2011-06-27 17:26:50,2011-07-15 12:26:36,,"Define a constant instead of duplicating this literal ""/admin/projects/"" 4 times.",gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/Dispatcher.java,129.0,129.0,13.0,31.0,f781be97bd9c68e56ae35de28001f922,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCbB00a1E-sk78Zi,CODE_SMELL,squid:S3776,CRITICAL,OPEN,,38,38,brain-overload,2011-06-27 17:26:50,2011-07-15 12:26:36,,Refactor this method to reduce its Cognitive Complexity from 48 to the 15 allowed.,gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/Dispatcher.java,566.0,566.0,22.0,27.0,2c02ba4f48231fc0128c76b5c4c8fa1f,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCW700a1E-sk78Wo,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,unused,2011-06-27 17:26:50,2011-07-15 12:26:36,,This block of commented-out lines of code should be removed.,gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/admin/AccountGroupInfoScreen.java,3.0,3.0,0.0,66.0,9c855f2083a99d0b36a9c7e896c72938,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCW700a1E-sk78Wm,CODE_SMELL,squid:S1450,MINOR,OPEN,,5,5,pitfall,2011-06-27 17:26:50,2011-07-15 12:26:36,,"Remove the ""groupOptionsPanel"" field and declare it as a local variable in the relevant methods.",gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/admin/AccountGroupInfoScreen.java,73.0,73.0,16.0,33.0,b884ac4869dfb7f3378bfdd5bde14b90,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCW700a1E-sk78Wl,CODE_SMELL,squid:S1301,MINOR,OPEN,,5,5,bad-practice,2011-06-27 17:26:50,2011-07-15 12:26:36,,"Replace this ""switch"" statement by ""if"" statements to increase readability.",gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/admin/AccountGroupInfoScreen.java,464.0,464.0,4.0,10.0,fd304a3b7c21120b54ee9e867a3666c0,False
gerrit,AW9mrBRv00a1E-sk77Tt,AW9mrBRv00a1E-sk77Tt,AW9mrCW700a1E-sk78Wn,CODE_SMELL,squid:SwitchLastCaseIsDefaultCheck,CRITICAL,OPEN,,5,5,"cert,cwe",2011-06-27 17:26:50,2011-07-15 12:26:36,,Add a default case to this switch.,gerrit:gerrit-gwtui/src/main/java/com/google/gerrit/client/admin/AccountGroupInfoScreen.java,464.0,464.0,4.0,10.0,fd304a3b7c21120b54ee9e867a3666c0,False
